label,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2139851301908493,0.19840078055858612,0,0.10500874370336533,0.11702901870012283,0.33013516664505005,0.2694094479084015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22348333895206451,0.20235490798950195,0,0,0.10882410407066345,0.3565758168697357,0.2774500250816345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12969309091567993,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10398674756288528,0,0,0,0,0,0,0.11230084300041199,0.10411572456359863,0,0.2231321632862091,0.2049298882484436,0,0,0,0.3463815152645111,0.2898567020893097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10262307524681091,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1609763503074646,0.147429421544075,0,0.10485529154539108,0.11310978978872299,0.3217206597328186,0.21945405006408691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151685431599617,0.13935212790966034,0,0,0.10433188080787659,0.3131132423877716,0.24739311635494232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14994309842586517,0.136259987950325,0,0,0.10214786231517792,0.31699371337890625,0.23994511365890503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16224753856658936,0.1469007432460785,0,0.11361115425825119,0.12459556758403778,0.30439069867134094,0.27841106057167053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1848917305469513,0.17158594727516174,0,0.10594990849494934,0.11235566437244415,0.3198643922805786,0.25090834498405457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14103981852531433,0.1264762431383133,0,0.10743571072816849,0.11839086562395096,0.3263718783855438,0.2501136362552643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13146351277828217,0.11874398589134216,0,0.1072549819946289,0.12140771001577377,0.31441307067871094,0.2350931018590927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16371241211891174,0.14747175574302673,0,0.12392795085906982,0.13807229697704315,0.35218915343284607,0.25232458114624023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10606130212545395,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13236743211746216,0.12217450886964798,0,0.10655288398265839,0.12185810506343842,0.28384485840797424,0.22859083116054535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12281335145235062,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10418368130922318,0,0,0,0,0,0,0,0,0,0.1532055288553238,0.13916419446468353,0,0.10627792030572891,0.11848949640989304,0.3014613091945648,0.2735847532749176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10538069903850555,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10810530185699463,0,0,0,0,0,0,0.1024993434548378,0,0,0.14233487844467163,0.12962506711483002,0,0,0.10867239534854889,0.2945769429206848,0.29587486386299133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10636038333177567,0,0,0.12842221558094025,0.11635702103376389,0,0,0.10136693716049194,0.2716706097126007,0.22329533100128174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13013368844985962,0.11797703057527542,0,0,0.11367227137088776,0.28527721762657166,0.2414526343345642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12891556322574615,0.1168530285358429,0,0.10644729435443878,0.11958710849285126,0.31011638045310974,0.2619172930717468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10934177786111832,0,0,0,0,0,0,0,0,0,0.13559246063232422,0.12201515585184097,0,0.1109352856874466,0.12647484242916107,0.2987774610519409,0.2500890791416168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12837634980678558,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10664243251085281,0,0,0,0,0,0,0,0,0,0.12865734100341797,0.115717314183712,0,0,0.11317304521799088,0.2803958058357239,0.23497642576694489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12744104862213135,0.11494342237710953,0,0.1020161509513855,0.11307425051927567,0.3363072872161865,0.2632455825805664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12824207544326782,0.11510228365659714,0,0.10822940617799759,0.12190613150596619,0.30089229345321655,0.25822240114212036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19552449882030487,0.17300795018672943,0,0,0.10971560329198837,0.2772296369075775,0.26281502842903137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10218565165996552,0,0,0.13859425485134125,0.12505562603473663,0,0,0.10577677190303802,0.3012852370738983,0.24807079136371613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10743176192045212,0,0,0.12584951519966125,0.11599115282297134,0,0,0.10134173184633255,0.3065914511680603,0.2868393361568451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13592274487018585,0.12170003354549408,0,0.10813635587692261,0.12163855880498886,0.29717230796813965,0.22915010154247284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.11101233959197998,0,0,0,0,0,0,0,0,0,0.11624042689800262,0.10305899381637573,0,0.11591774970293045,0.13452664017677307,0.3005923628807068,0.24104167520999908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10251665115356445,0,0,0,0,0,0,0,0,0,0.12398940324783325,0.1112883985042572,0,0.10931689292192459,0.12700580060482025,0.29209592938423157,0.2476511001586914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12659454345703125,0.11348812282085419,0,0.10417646914720535,0.12100660800933838,0.2818029522895813,0.24293065071105957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16469347476959229,0.14863058924674988,0,0,0.11094880849123001,0.3072739839553833,0.2798523008823395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15333914756774902,0.13657931983470917,0,0.10039322078227997,0.11446183919906616,0.2926580011844635,0.2745656669139862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10339511185884476,0,0,0.1448812484741211,0.13085809350013733,0,0,0.10512728989124298,0.29870226979255676,0.24843625724315643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14619725942611694,0.13304372131824493,0,0.10650617629289627,0.11790268123149872,0.3072778582572937,0.24353571236133575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11022211611270905,0,0,0.11709881573915482,0.13491402566432953,0.3347874879837036,0.26819056272506714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11646384000778198,0.1053205206990242,0,0.10524995625019073,0.11986731737852097,0.3093799948692322,0.23368282616138458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11332685500383377,0.10302434116601944,0,0,0.11031287163496017,0.30877232551574707,0.2393711507320404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12591050565242767,0.11510660499334335,0,0.10242387652397156,0.11399941146373749,0.30033063888549805,0.24296164512634277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13155697286128998,0.11862128973007202,0,0.10539369285106659,0.1188153326511383,0.2984301447868347,0.24287840723991394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10236817598342896,0,0,0,0,0,0,0,0,0,0.14985519647598267,0.13363514840602875,0,0.1056714579463005,0.11749459058046341,0.2870599627494812,0.2439763844013214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10626528412103653,0,0,0.14590583741664886,0.13259553909301758,0,0,0.10299542546272278,0.28097379207611084,0.21720901131629944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10291394591331482,0,0,0,0,0,0,0.11266559362411499,0.10105204582214355,0,0.14685581624507904,0.13151872158050537,0,0,0,0.2966756522655487,0.2207203209400177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10209747403860092,0,0,0.16023802757263184,0.1420503705739975,0,0,0.10826203972101212,0.3189111649990082,0.28027021884918213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20227108895778656,0.18247883021831512,0,0.10171783715486526,0.1145709827542305,0.31515857577323914,0.2624000310897827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10047102719545364,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.12045285850763321,0.11182482540607452,0,0.23171712458133698,0.21778157353401184,0,0,0,0.3081776201725006,0.27513107657432556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13388487696647644,0.12127519398927689,0,0,0.10952234268188477,0.3166334629058838,0.24175190925598145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13964228332042694,0.1268956959247589,0,0.10284658521413803,0.11457683145999908,0.30069491267204285,0.25504061579704285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10218040645122528,0,0,0.16118179261684418,0.14379848539829254,0,0,0.10725048184394836,0.28317633271217346,0.2618514895439148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.1027030497789383,0,0,0.22453193366527557,0.2061290293931961,0,0,0.10199323296546936,0.29741379618644714,0.25377339124679565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10062776505947113,0,0,0,0,0,0,0.10698788613080978,0,0,0.20071692764759064,0.18153385818004608,0,0,0.10269030183553696,0.35287022590637207,0.3334926664829254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15072989463806152,0.13756905496120453,0,0.10092754662036896,0.1079612523317337,0.35185766220092773,0.27777722477912903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10832332074642181,0.10068157315254211,0,0.1526305377483368,0.13820794224739075,0,0,0,0.3133077919483185,0.2701272666454315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12394857406616211,0.11272730678319931,0,0.1059325709939003,0.1155497133731842,0.32079771161079407,0.2614613473415375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15324652194976807,0.13700005412101746,0,0.10628785938024521,0.11772723495960236,0.3145214319229126,0.2675967216491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12594187259674072,0.11244995146989822,0,0.11110134422779083,0.12370208650827408,0.3166431188583374,0.2756246328353882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13930027186870575,0.12690334022045135,0,0.10615740716457367,0.11604983359575272,0.3238144814968109,0.24648256599903107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10320369154214859,0,0,0.14506593346595764,0.13174697756767273,0,0,0.10505899041891098,0.30361390113830566,0.2668594419956207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19303005933761597,0.173554927110672,0,0.112969771027565,0.12476342916488647,0.3170424997806549,0.27058449387550354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14073102176189423,0.12701016664505005,0,0.11066608875989914,0.12379467487335205,0.31076163053512573,0.2533385455608368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14360181987285614,0.12971891462802887,0,0.10565433651208878,0.11858056485652924,0.3003055453300476,0.2518135905265808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1395060271024704,0.12540066242218018,0,0.10846683382987976,0.12064709514379501,0.31644177436828613,0.2398144006729126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.1084199920296669,0,0,0,0,0.10594779253005981,0,0,0,0,0.127351775765419,0.12185239046812057,0,0.11301213502883911,0.12983059883117676,0.33167287707328796,0.27541401982307434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13923679292201996,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16377761960029602,0.14849694073200226,0,0.11643684655427933,0.12979668378829956,0.3276441693305969,0.2729854881763458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10029581189155579,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10626605153083801,0,0,0.15706929564476013,0.14316298067569733,0,0,0.10118533670902252,0.3186362385749817,0.24157840013504028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16302548348903656,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19325700402259827,0.1773228645324707,0,0.10755502432584763,0.1210881695151329,0.3392585217952728,0.29520779848098755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1326746791601181,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15573012828826904,0.14182208478450775,0,0,0.10762908309698105,0.31573566794395447,0.2537677586078644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10269547998905182,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11363638937473297,0.10305729508399963,0,0.10530170053243637,0.12063456326723099,0.34788915514945984,0.23029948770999908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15042105317115784,0.13422276079654694,0,0.1015443280339241,0.1119302287697792,0.35257384181022644,0.2239229828119278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.1083303838968277,0,0,0,0,0,0,0,0,0,0.16331182420253754,0.14783814549446106,0,0.10846394300460815,0.12048047035932541,0.32086658477783203,0.23912061750888824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11685489863157272,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.11401237547397614,0,0,0,0,0,0,0.10423218458890915,0,0,0.15266038477420807,0.13925829529762268,0,0,0.10647618025541306,0.3034907281398773,0.23297804594039917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10667062550783157,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23838800191879272,0.22282104194164276,0,0.12079683691263199,0.13454169034957886,0.3347903788089752,0.29601967334747314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.11066154390573502,0,0,0,0,0,0,0.11287570744752884,0.10081207752227783,0,0.15893195569515228,0.14421769976615906,0,0,0.10106746852397919,0.23800618946552277,0.20326262712478638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1011827364563942,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.12486708909273148,0,0,0,0,0,0,0,0,0,0.10852143913507462,0.1019764244556427,0,0,0.11963550746440887,0.2514630854129791,0.2982826232910156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13428601622581482,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.1268572211265564,0,0,0,0,0,0,0,0,0,0.12797588109970093,0.11665480583906174,0,0.10563628375530243,0.12458106875419617,0.2866070568561554,0.267711877822876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1448792815208435,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.12899120151996613,0,0,0,0,0,0,0,0,0,0.13599249720573425,0.12499261647462845,0,0.10913603007793427,0.12582047283649445,0.29145291447639465,0.270548939704895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14616122841835022,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.1287466138601303,0,0,0,0,0,0,0,0,0,0.13518869876861572,0.1244557723402977,0,0.10749737173318863,0.12336202710866928,0.29011431336402893,0.2678118348121643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12966054677963257,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10792440176010132,0,0,0,0,0,0,0,0,0,0.14502646028995514,0.13459432125091553,0,0.10264775902032852,0.11656204611063004,0.3002779185771942,0.26112666726112366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12499067932367325,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10003475099802017,0,0,0,0,0,0,0,0,0,0.13244839012622833,0.12375660240650177,0,0.10286977142095566,0.1160610169172287,0.30994078516960144,0.21782411634922028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13071341812610626,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24329350888729095,0.23102787137031555,0,0.10092754662036896,0.11106698960065842,0.3272677958011627,0.24778196215629578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15583711862564087,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16829988360404968,0.15304726362228394,0,0.10831374675035477,0.12255119532346725,0.33232519030570984,0.2700093686580658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14906667172908783,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14581526815891266,0.13578100502490997,0,0.10164370387792587,0.11622069031000137,0.32495400309562683,0.23860400915145874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14449113607406616,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15791749954223633,0.14739950001239777,0,0.10130380094051361,0.11553353071212769,0.30855631828308105,0.25533145666122437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12314648926258087,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16310042142868042,0.1497330367565155,0,0.10341248661279678,0.11391478031873703,0.3025495707988739,0.2395479828119278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10749252140522003,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.11009150743484497,0,0,0,0,0,0,0,0,0,0.21676567196846008,0.19864918291568756,0,0.10498777776956558,0.11149013042449951,0.343147337436676,0.274355947971344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15000440180301666,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.10750290006399155,0,0,0,0,0,0,0,0,0,0.18092982470989227,0.1670052707195282,0,0.10937756299972534,0.11371643096208572,0.32701852917671204,0.2114521712064743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11839932203292847,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10846488922834396,0.10537569224834442,0,0.15097787976264954,0.14315147697925568,0,0,0,0.3419967293739319,0.3130030333995819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0.10846367478370667,0.10467255860567093,0,0.17043334245681763,0.15740473568439484,0,0,0,0.30099037289619446,0.25064921379089355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18663261830806732,0.16992026567459106,0,0.10935083776712418,0.11791949719190598,0.28350740671157837,0.21906019747257233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10979387164115906,0,0,0,0,0,0,0,0,0,0,0,0,0
Lethargic,0,0,0,0,0.103951096534729,0,0,0,0,0,0,0,0,0,0.1441931575536728,0.13318389654159546,0,0.11051075905561447,0.1206350326538086,0.305499404668808,0.2528436779975891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10865247249603271,0,0,0,0,0,0,0,0,0,0,0,0,0
